"TIME","CH1","CH2","CH3"
-4.594e-03,-1.32,3.6,3.16
-4.592e-03,-1.28,3.6,3.36
-4.590e-03,-1.3,3.7,3.4
-4.588e-03,-1.24,3.4,3.28
-4.586e-03,-1.3,3.4,3.32
-4.584e-03,-1.28,3.8,3.28
-4.582e-03,-1.32,3.6,3.32
-4.580e-03,-1.34,3.7,3.36
-4.578e-03,-1.26,3.7,3.36
-4.576e-03,-1.34,3.6,3.24
-4.574e-03,-1.28,3.5,3.36
-4.572e-03,-1.32,3.5,3.28
-4.570e-03,-1.3,3.7,3.28
-4.568e-03,-1.26,3.6,3.24
-4.566e-03,-1.36,3.7,3.28
-4.564e-03,-1.3,3.7,3.44
-4.562e-03,-1.36,3.6,3.24
-4.560e-03,-1.38,3.5,3.32
-4.558e-03,-1.32,3.5,3.24
-4.556e-03,-1.34,3.3,3.32
-4.554e-03,-1.42,3.6,3.2
-4.552e-03,-1.32,3.7,3.32
-4.550e-03,-1.3,3.5,3.24
-4.548e-03,-1.34,3.7,3.32
-4.546e-03,-1.28,3.5,3.28
-4.544e-03,-1.26,3.7,3.36
-4.542e-03,-1.3,3.4,3.32
-4.540e-03,-1.3,3.7,3.32
-4.538e-03,-1.3,3.3,3.32
-4.536e-03,-1.32,3.4,3.24
-4.534e-03,-1.3,3.5,3.28
-4.532e-03,-1.32,3.7,3.28
-4.530e-03,-1.3,3.7,3.24
-4.528e-03,-1.36,3.7,3.36
-4.526e-03,-1.42,3.9,3.36
-4.524e-03,-1.34,3.5,3.24
-4.522e-03,-1.36,3.7,3.28
-4.520e-03,-1.34,3.5,3.28
-4.518e-03,-1.34,3.7,3.24
-4.516e-03,-1.36,3.6,3.24
-4.514e-03,-1.36,3.6,3.28
-4.512e-03,-1.32,3.5,3.24
-4.510e-03,-1.34,3.6,3.2
-4.508e-03,-1.3,3.3,3.28
-4.506e-03,-1.32,3.2,3.24
-4.504e-03,-1.3,3.5,3.32
-4.502e-03,-1.3,3.5,3.28
-4.500e-03,-1.3,3.5,3.24
-4.498e-03,-1.42,3.8,3.24
-4.496e-03,-1.38,3.5,3.32
-4.494e-03,-1.4,3.6,3.2
-4.492e-03,-1.4,3.5,3.28
-4.490e-03,-1.36,3.7,3.24
-4.488e-03,-1.32,3.5,3.24
-4.486e-03,-1.34,3.4,3.32
-4.484e-03,-1.38,3.5,3.2
-4.482e-03,-1.34,3.5,3.2
-4.480e-03,-1.34,3.6,3.32
-4.478e-03,-1.36,3.5,3.28
-4.476e-03,-1.36,3.4,3.28
-4.474e-03,-1.36,3.5,3.2
-4.472e-03,-1.3,3.5,3.24
-4.470e-03,-1.32,3.7,3.24
-4.468e-03,-1.26,3.6,3.2
-4.466e-03,-1.32,3.6,3.2
-4.464e-03,-1.38,3.6,3.28
-4.462e-03,-1.46,3.4,3.2
-4.460e-03,-1.34,3.2,3.28
-4.458e-03,-1.44,3.6,3.2
-4.456e-03,-1.36,3.5,3.28
-4.454e-03,-1.4,3.6,3.24
-4.452e-03,-1.44,3.7,3.12
-4.450e-03,-1.42,3.7,3.28
-4.448e-03,-1.44,3.5,3.2
-4.446e-03,-1.4,3.7,3.12
-4.444e-03,-1.42,3.6,3.24
-4.442e-03,-1.44,3.7,3.2
-4.440e-03,-1.4,3.4,3.2
-4.438e-03,-1.42,3.4,3.2
-4.436e-03,-1.4,3.7,3.2
-4.434e-03,-1.38,3.6,3.2
-4.432e-03,-1.36,3.6,3.24
-4.430e-03,-1.38,3.7,3.2
-4.428e-03,-1.36,3.6,3.2
-4.426e-03,-1.4,3.4,3.2
-4.424e-03,-1.38,3.5,3.16
-4.422e-03,-1.4,3.4,3.12
-4.420e-03,-1.38,3.7,3.2
-4.418e-03,-1.36,3.7,3.16
-4.416e-03,-1.44,3.7,3.2
-4.414e-03,-1.36,3.5,3.24
-4.412e-03,-1.42,3.5,3.24
-4.410e-03,-1.46,3.6,3.12
-4.408e-03,-1.38,3.4,3.24
-4.406e-03,-1.4,3.7,3.16
-4.404e-03,-1.4,3.5,3.24
-4.402e-03,-1.42,3.6,3.2
-4.400e-03,-1.38,3.5,3.16
-4.398e-03,-1.38,3.4,3.24
-4.396e-03,-1.44,3.5,3.2
-4.394e-03,-1.36,3.5,3.2
-4.392e-03,-1.36,3.5,3.12
-4.390e-03,-1.44,3.4,3.24
-4.388e-03,-1.38,3.4,3.24
-4.386e-03,-1.4,3.5,3.2
-4.384e-03,-1.42,3.6,3.2
-4.382e-03,-1.36,3.5,3.12
-4.380e-03,-1.36,3.4,3.12
-4.378e-03,-1.42,3.5,3.2
-4.376e-03,-1.46,3.7,3.2
-4.374e-03,-1.44,3.7,3.2
-4.372e-03,-1.44,3.7,3.16
-4.370e-03,-1.38,3.6,3.2
-4.368e-03,-1.42,3.5,3.12
-4.366e-03,-1.4,3.5,3.2
-4.364e-03,-1.38,3.5,3.2
-4.362e-03,-1.4,3.5,3.24
-4.360e-03,-1.42,3.4,3.12
-4.358e-03,-1.4,3.5,3.16
-4.356e-03,-1.42,3.4,3.2
-4.354e-03,-1.42,3.6,3.16
-4.352e-03,-1.38,3.5,3.12
-4.350e-03,-1.48,3.8,3.12
-4.348e-03,-1.48,3.5,3.12
-4.346e-03,-1.46,3.6,3.12
-4.344e-03,-1.5,3.5,3.2
-4.342e-03,-1.5,3.5,3.2
-4.340e-03,-1.44,3.5,3.08
-4.338e-03,-1.42,3.5,3.2
-4.336e-03,-1.5,3.5,3.2
-4.334e-03,-1.48,3.4,3.24
-4.332e-03,-1.52,3.4,3.2
-4.330e-03,-1.38,3.7,3.04
-4.328e-03,-1.46,3.5,3.08
-4.326e-03,-1.46,3.6,3.2
-4.324e-03,-1.42,3.3,3.12
-4.322e-03,-1.46,3.7,3.16
-4.320e-03,-1.44,3.4,3.12
-4.318e-03,-1.42,3.4,3.24
-4.316e-03,-1.46,3.5,3.24
-4.314e-03,-1.4,3.6,3.12
-4.312e-03,-1.44,3.3,3.16
-4.310e-03,-1.42,3.5,3.12
-4.308e-03,-1.42,3.6,3
-4.306e-03,-1.44,3.5,3.16
-4.304e-03,-1.5,3.3,3.12
-4.302e-03,-1.44,3.5,3.08
-4.300e-03,-1.34,3.4,3.12
-4.298e-03,-1.44,3.5,3.2
-4.296e-03,-1.5,3.4,3.12
-4.294e-03,-1.48,3.6,3.16
-4.292e-03,-1.48,3.3,3.08
-4.290e-03,-1.44,3.6,3.16
-4.288e-03,-1.52,3.6,3.08
-4.286e-03,-1.48,3.4,3.12
-4.284e-03,-1.56,3.8,3.16
-4.282e-03,-1.54,3.5,3.08
-4.280e-03,-1.5,3.6,3.16
-4.278e-03,-1.48,3.7,3.12
-4.276e-03,-1.48,3.5,3.04
-4.274e-03,-1.5,3.5,3.16
-4.272e-03,-1.46,3.5,3.04
-4.270e-03,-1.46,3.6,3.2
-4.268e-03,-1.48,3.3,3.04
-4.266e-03,-1.44,3.5,3.16
-4.264e-03,-1.42,3.5,3.08
-4.262e-03,-1.48,3.5,3.08
-4.260e-03,-1.46,3.7,3.16
-4.258e-03,-1.52,3.6,3.16
-4.256e-03,-1.52,3.3,3.16
-4.254e-03,-1.52,3.5,3
-4.252e-03,-1.48,3.6,3.08
-4.250e-03,-1.52,3.5,3.16
-4.248e-03,-1.5,3.3,3.04
-4.246e-03,-1.5,3.4,3.16
-4.244e-03,-1.42,3.6,3.08
-4.242e-03,-1.4,3.4,3.08
-4.240e-03,-1.46,3.5,3.08
-4.238e-03,-1.44,3.5,3.04
-4.236e-03,-1.42,3.6,3.04
-4.234e-03,-1.54,3.4,3.16
-4.232e-03,-1.56,3.3,3.04
-4.230e-03,-1.5,3.5,3.04
-4.228e-03,-1.54,3.6,3.04
-4.226e-03,-1.5,3.6,3.04
-4.224e-03,-1.48,3.5,3.16
-4.222e-03,-1.5,3.5,3.16
-4.220e-03,-1.44,3.5,3.08
-4.218e-03,-1.48,3.4,3.12
-4.216e-03,-1.48,3.4,3.04
-4.214e-03,-1.48,3.4,3
-4.212e-03,-1.48,3.5,3.04
-4.210e-03,-1.5,3.4,3.12
-4.208e-03,-1.52,3.4,3.12
-4.206e-03,-1.52,3.5,3.04
-4.204e-03,-1.46,3.4,3.08
-4.202e-03,-1.48,3.5,3.04
-4.200e-03,-1.48,3.3,3
-4.198e-03,-1.42,3.4,3.08
-4.196e-03,-1.46,3.5,3
-4.194e-03,-1.46,3.5,3.12
-4.192e-03,-1.42,3.2,3.04
-4.190e-03,-1.48,3.6,3.04
-4.188e-03,-1.5,3.4,2.96
-4.186e-03,-1.52,3.4,3
-4.184e-03,-1.56,3.5,3.12
-4.182e-03,-1.58,3.5,3.08
-4.180e-03,-1.5,3.7,3.08
-4.178e-03,-1.54,3.4,3.12
-4.176e-03,-1.56,3.4,3.08
-4.174e-03,-1.52,3.5,3.12
-4.172e-03,-1.5,3.4,3.16
-4.170e-03,-1.56,3.5,3
-4.168e-03,-1.48,3.6,3.08
-4.166e-03,-1.52,3.3,3
-4.164e-03,-1.52,3.6,3.04
-4.162e-03,-1.52,3.4,3
-4.160e-03,-1.52,3.5,3.08
-4.158e-03,-1.54,3.6,3.04
-4.156e-03,-1.56,3.4,3.04
-4.154e-03,-1.52,3.4,2.96
-4.152e-03,-1.58,3.4,3
-4.150e-03,-1.56,3.4,3
-4.148e-03,-1.44,3.6,3.08
-4.146e-03,-1.48,3.4,3.04
-4.144e-03,-1.52,3.5,3
-4.142e-03,-1.5,3.4,2.96
-4.140e-03,-1.52,3.4,3
-4.138e-03,-1.52,3.4,3.12
-4.136e-03,-1.48,3.6,3.04
-4.134e-03,-1.54,3.3,3.04
-4.132e-03,-1.46,3.5,3.12
-4.130e-03,-1.6,3.5,2.92
-4.128e-03,-1.5,3.4,3
-4.126e-03,-1.56,3.5,2.92
-4.124e-03,-1.52,3.4,3.08
-4.122e-03,-1.54,3.5,2.96
-4.120e-03,-1.46,3.5,3
-4.118e-03,-1.52,3.5,3.08
-4.116e-03,-1.48,3.2,3
-4.114e-03,-1.52,3.4,2.96
-4.112e-03,-1.5,3.4,2.96
-4.110e-03,-1.5,3.1,3
-4.108e-03,-1.5,3.4,3.08
-4.106e-03,-1.58,3.5,2.88
-4.104e-03,-1.54,3.3,2.96
-4.102e-03,-1.5,3.5,2.96
-4.100e-03,-1.52,3.2,3
-4.098e-03,-1.52,3.1,2.92
-4.096e-03,-1.52,3.4,3.04
-4.094e-03,-1.52,3.3,2.96
-4.092e-03,-1.54,3.4,3
-4.090e-03,-1.6,3.1,2.96
-4.088e-03,-1.56,3.3,3.04
-4.086e-03,-1.52,3.4,2.88
-4.084e-03,-1.54,3.3,2.92
-4.082e-03,-1.52,3.3,2.96
-4.080e-03,-1.5,3.3,3.08
-4.078e-03,-1.56,3.4,3
-4.076e-03,-1.56,3.3,3.04
-4.074e-03,-1.56,3.4,2.92
-4.072e-03,-1.58,3.5,3
-4.070e-03,-1.58,3.4,2.92
-4.068e-03,-1.58,3.4,3.04
-4.066e-03,-1.58,3.5,3.04
-4.064e-03,-1.54,3.4,3
-4.062e-03,-1.5,3.3,2.96
-4.060e-03,-1.54,3.3,3
-4.058e-03,-1.52,3.5,3.04
-4.056e-03,-1.6,3.6,2.88
-4.054e-03,-1.58,3.5,3
-4.052e-03,-1.62,3.4,3.04
-4.050e-03,-1.54,3.3,3.04
-4.048e-03,-1.58,3.4,2.96
-4.046e-03,-1.6,3.4,3.04
-4.044e-03,-1.56,3.2,2.96
-4.042e-03,-1.62,3.3,2.92
-4.040e-03,-1.54,3.3,2.96
-4.038e-03,-1.48,3.5,3
-4.036e-03,-1.52,3.2,2.96
-4.034e-03,-1.54,3.3,2.92
-4.032e-03,-1.58,3.4,2.92
-4.030e-03,-1.54,3.4,2.88
-4.028e-03,-1.6,3.3,2.88
-4.026e-03,-1.6,3.6,2.96
-4.024e-03,-1.64,3.4,2.92
-4.022e-03,-1.5,3.5,2.92
-4.020e-03,-1.66,3.4,3
-4.018e-03,-1.58,3.3,2.96
-4.016e-03,-1.56,3.4,2.92
-4.014e-03,-1.5,3.5,2.88
-4.012e-03,-1.54,3,2.96
-4.010e-03,-1.52,3.3,3
-4.008e-03,-1.54,3.4,3
-4.006e-03,-1.56,3.6,2.96
-4.004e-03,-1.62,3.4,2.84
-4.002e-03,-1.58,3.3,2.96
-4.000e-03,-1.62,3.5,2.96
-3.998e-03,-1.6,3.4,2.92
-3.996e-03,-1.58,3.5,2.96
-3.994e-03,-1.54,3.4,2.84
-3.992e-03,-1.6,3.3,2.96
-3.990e-03,-1.6,3.5,2.88
-3.988e-03,-1.58,3.2,2.96
-3.986e-03,-1.56,3.4,2.92
-3.984e-03,-1.52,3.2,2.88
-3.982e-03,-1.62,3.4,2.92
-3.980e-03,-1.58,3.4,3
-3.978e-03,-1.54,3.3,2.92
-3.976e-03,-1.58,3.2,2.92
-3.974e-03,-1.52,3.5,2.88
-3.972e-03,-1.54,3.2,2.88
-3.970e-03,-1.56,3.4,2.96
-3.968e-03,-1.66,3.5,2.96
-3.966e-03,-1.58,3.2,2.92
-3.964e-03,-1.58,3.5,2.88
-3.962e-03,-1.58,3.3,2.96
-3.960e-03,-1.56,3.6,2.88
-3.958e-03,-1.62,3.2,2.92
-3.956e-03,-1.56,3.1,2.92
-3.954e-03,-1.56,3.2,2.92
-3.952e-03,-1.56,3.3,2.92
-3.950e-03,-1.56,3.4,2.88
-3.948e-03,-1.58,3.4,2.88
-3.946e-03,-1.62,3.2,2.88
-3.944e-03,-1.6,3.5,2.92
-3.942e-03,-1.62,3.5,2.88
-3.940e-03,-1.62,3.5,2.88
-3.938e-03,-1.6,3.4,2.92
-3.936e-03,-1.64,3.4,2.88
-3.934e-03,-1.62,3.3,2.84
-3.932e-03,-1.58,3.4,2.84
-3.930e-03,-1.6,3.4,2.88
-3.928e-03,-1.68,3.2,2.84
-3.926e-03,-1.56,3.5,2.96
-3.924e-03,-1.56,3.3,2.88
-3.922e-03,-1.6,3.3,2.84
-3.920e-03,-1.66,3.5,2.88
-3.918e-03,-1.54,3.1,2.96
-3.916e-03,-1.58,3.3,2.88
-3.914e-03,-1.6,3.4,2.88
-3.912e-03,-1.58,3.4,2.84
-3.910e-03,-1.58,3.2,2.88
-3.908e-03,-1.66,3.3,2.92
-3.906e-03,-1.6,3.5,2.88
-3.904e-03,-1.58,3.3,2.88
-3.902e-03,-1.6,3.4,2.88
-3.900e-03,-1.64,3.1,2.8
-3.898e-03,-1.62,3.3,2.84
-3.896e-03,-1.62,3.3,2.88
-3.894e-03,-1.52,3.4,2.84
-3.892e-03,-1.66,3.4,2.92
-3.890e-03,-1.62,3.5,2.8
-3.888e-03,-1.64,3.4,2.84
-3.886e-03,-1.58,3.4,2.84
-3.884e-03,-1.68,3.4,2.88
-3.882e-03,-1.7,3.4,2.92
-3.880e-03,-1.66,3.3,2.8
-3.878e-03,-1.62,3.2,2.88
-3.876e-03,-1.64,3.4,2.88
-3.874e-03,-1.64,3.4,2.8
-3.872e-03,-1.64,3.3,2.88
-3.870e-03,-1.66,3.3,2.8
-3.868e-03,-1.64,3.5,2.92
-3.866e-03,-1.68,3.1,2.8
-3.864e-03,-1.64,3.2,2.88
-3.862e-03,-1.62,3.2,2.88
-3.860e-03,-1.64,3.1,2.88
-3.858e-03,-1.58,3,2.8
-3.856e-03,-1.66,3.4,2.88
-3.854e-03,-1.6,3.2,2.84
-3.852e-03,-1.6,3.4,2.84
-3.850e-03,-1.66,3.2,2.72
-3.848e-03,-1.64,3.2,2.92
-3.846e-03,-1.6,3,2.8
-3.844e-03,-1.62,3.4,2.8
-3.842e-03,-1.6,3.1,2.88
-3.840e-03,-1.68,3.4,2.84
-3.838e-03,-1.8,3.4,2.88
-3.836e-03,-1.74,3.1,2.88
-3.834e-03,-1.66,3.3,2.76
-3.832e-03,-1.62,3.2,2.72
-3.830e-03,-1.64,3.3,2.8
-3.828e-03,-1.6,3.4,2.88
-3.826e-03,-1.68,3.2,2.88
-3.824e-03,-1.6,3.3,2.84
-3.822e-03,-1.56,3.3,2.88
-3.820e-03,-1.64,3.2,2.8
-3.818e-03,-1.64,3,2.8
-3.816e-03,-1.66,3.3,2.88
-3.814e-03,-1.64,3.3,2.84
-3.812e-03,-1.64,3.3,2.84
-3.810e-03,-1.62,3.1,2.8
-3.808e-03,-1.64,3.2,2.76
-3.806e-03,-1.66,3.2,2.76
-3.804e-03,-1.76,3.5,2.8
-3.802e-03,-1.64,3.2,2.8
-3.800e-03,-1.66,3.1,2.76
-3.798e-03,-1.66,3.3,2.8
-3.796e-03,-1.66,3.4,2.76
-3.794e-03,-1.7,3.2,2.88
-3.792e-03,-1.66,3.2,2.92
-3.790e-03,-1.66,3.3,2.64
-3.788e-03,-1.64,3.2,2.68
-3.786e-03,-1.62,3.5,2.84
-3.784e-03,-1.66,3.4,2.8
-3.782e-03,-1.68,3.3,2.84
-3.780e-03,-1.7,3.3,2.8
-3.778e-03,-1.7,3.3,2.8
-3.776e-03,-1.64,3.1,2.84
-3.774e-03,-1.7,3.2,2.76
-3.772e-03,-1.64,3.3,2.84
-3.770e-03,-1.66,3.2,2.72
-3.768e-03,-1.64,3.2,2.72
-3.766e-03,-1.68,3,2.76
-3.764e-03,-1.64,3.1,2.8
-3.762e-03,-1.66,3,2.88
-3.760e-03,-1.64,3.3,2.8
-3.758e-03,-1.6,3.1,2.72
-3.756e-03,-1.66,3.2,2.92
-3.754e-03,-1.68,3.4,2.84
-3.752e-03,-1.62,3.2,2.76
-3.750e-03,-1.64,3.2,2.72
-3.748e-03,-1.66,3.1,2.88
-3.746e-03,-1.7,3.3,2.84
-3.744e-03,-1.62,3.2,2.84
-3.742e-03,-1.68,3,2.8
-3.740e-03,-1.62,3.4,2.72
-3.738e-03,-1.66,3.2,2.72
-3.736e-03,-1.62,3.2,2.76
-3.734e-03,-1.7,3.4,2.8
-3.732e-03,-1.6,3.1,2.84
-3.730e-03,-1.64,3.4,2.68
-3.728e-03,-1.64,3.3,2.76
-3.726e-03,-1.72,3.2,2.84
-3.724e-03,-1.7,3.2,2.64
-3.722e-03,-1.74,3,2.64
-3.720e-03,-1.66,3.1,2.76
-3.718e-03,-1.68,3.1,2.76
-3.716e-03,-1.62,3.2,2.8
-3.714e-03,-1.66,3.1,2.72
-3.712e-03,-1.68,3.4,2.72
-3.710e-03,-1.66,3.3,2.76
-3.708e-03,-1.62,3.3,2.8
-3.706e-03,-1.66,3.3,2.68
-3.704e-03,-1.72,3.1,2.72
-3.702e-03,-1.78,3.2,2.76
-3.700e-03,-1.68,3.3,2.72
-3.698e-03,-1.64,3.3,2.76
-3.696e-03,-1.7,3.3,2.72
-3.694e-03,-1.68,3.2,2.64
-3.692e-03,-1.68,3.1,2.68
-3.690e-03,-1.66,3.2,2.64
-3.688e-03,-1.64,3.3,2.68
-3.686e-03,-1.66,3.3,2.72
-3.684e-03,-1.7,3.3,2.76
-3.682e-03,-1.7,3,2.6
-3.680e-03,-1.64,3.3,2.72
-3.678e-03,-1.74,3.2,2.68
-3.676e-03,-1.72,3.2,2.6
-3.674e-03,-1.68,3.2,2.76
-3.672e-03,-1.72,3.2,2.64
-3.670e-03,-1.68,3.1,2.84
-3.668e-03,-1.66,3,2.76
-3.666e-03,-1.7,3.1,2.8
-3.664e-03,-1.74,3.1,2.68
-3.662e-03,-1.72,3.1,2.72
-3.660e-03,-1.7,3.1,2.68
-3.658e-03,-1.7,3.2,2.64
-3.656e-03,-1.68,3.2,2.8
-3.654e-03,-1.68,3.1,2.72
-3.652e-03,-1.76,3.1,2.68
-3.650e-03,-1.7,3.4,2.68
-3.648e-03,-1.72,3.2,2.72
-3.646e-03,-1.68,3.2,2.64
-3.644e-03,-1.68,3.4,2.72
-3.642e-03,-1.74,3.2,2.64
-3.640e-03,-1.74,3.3,2.68
-3.638e-03,-1.74,3.4,2.64
-3.636e-03,-1.76,3.3,2.68
-3.634e-03,-1.72,3.1,2.68
-3.632e-03,-1.7,3.2,2.64
-3.630e-03,-1.7,3.3,2.68
-3.628e-03,-1.76,3.2,2.72
-3.626e-03,-1.7,3.1,2.72
-3.624e-03,-1.68,3.1,2.76
-3.622e-03,-1.68,3.3,2.64
-3.620e-03,-1.72,3.1,2.72
-3.618e-03,-1.78,3.1,2.72
-3.616e-03,-1.72,3.2,2.84
-3.614e-03,-1.68,3.1,2.64
-3.612e-03,-1.7,3.3,2.68
-3.610e-03,-1.7,3.4,2.72
-3.608e-03,-1.74,3.3,2.64
-3.606e-03,-1.64,3,2.76
-3.604e-03,-1.68,3.3,2.68
-3.602e-03,-1.7,3.1,2.64
-3.600e-03,-1.76,3.3,2.68
-3.598e-03,-1.74,3.3,2.56
-3.596e-03,-1.82,3.2,2.68
-3.594e-03,-1.7,3.1,2.72
-3.592e-03,-1.74,3.2,2.68
-3.590e-03,-1.68,3.3,2.68
-3.588e-03,-1.7,2.9,2.6
-3.586e-03,-1.76,3.1,2.64
-3.584e-03,-1.7,3.2,2.76
-3.582e-03,-1.76,3.2,2.64
-3.580e-03,-1.74,3.2,2.72
-3.578e-03,-1.76,3.2,2.76
-3.576e-03,-1.74,3.1,2.72
-3.574e-03,-1.72,3,2.68
-3.572e-03,-1.72,3.2,2.68
-3.570e-03,-1.74,3.2,2.76
-3.568e-03,-1.72,3.1,2.68
-3.566e-03,-1.66,3.1,2.6
-3.564e-03,-1.72,3.3,2.64
-3.562e-03,-1.74,3.2,2.68
-3.560e-03,-1.64,3.2,2.6
-3.558e-03,-1.68,3,2.64
-3.556e-03,-1.7,3.3,2.6
-3.554e-03,-1.7,3.3,2.68
-3.552e-03,-1.76,3.1,2.64
-3.550e-03,-1.78,3.1,2.6
-3.548e-03,-1.72,3,2.68
-3.546e-03,-1.68,3.1,2.6
-3.544e-03,-1.68,3.1,2.64
-3.542e-03,-1.78,3.4,2.6
-3.540e-03,-1.72,3.1,2.56
-3.538e-03,-1.74,3.2,2.6
-3.536e-03,-1.76,3.2,2.6
-3.534e-03,-1.74,3.1,2.64
-3.532e-03,-1.8,3.2,2.6
-3.530e-03,-1.78,3.1,2.6
-3.528e-03,-1.76,3.3,2.56
-3.526e-03,-1.78,3,2.72
-3.524e-03,-1.78,3.1,2.72
-3.522e-03,-1.74,3.2,2.64
-3.520e-03,-1.8,3.2,2.64
-3.518e-03,-1.76,3.2,2.56
-3.516e-03,-1.7,3.1,2.64
-3.514e-03,-1.76,3.1,2.6
-3.512e-03,-1.76,3.2,2.68
-3.510e-03,-1.8,3.1,2.6
-3.508e-03,-1.78,3.3,2.6
-3.506e-03,-1.74,3.1,2.52
-3.504e-03,-1.8,3.1,2.64
-3.502e-03,-1.74,3.1,2.64
-3.500e-03,-1.68,3.2,2.64
-3.498e-03,-1.72,3.2,2.68
-3.496e-03,-1.8,3.1,2.6
-3.494e-03,-1.78,3,2.52
-3.492e-03,-1.76,3.2,2.52
-3.490e-03,-1.72,3.3,2.56
-3.488e-03,-1.76,3.3,2.6
-3.486e-03,-1.74,3.3,2.64
-3.484e-03,-1.8,3.1,2.6
-3.482e-03,-1.76,3,2.6
-3.480e-03,-1.7,3.2,2.6
-3.478e-03,-1.76,3.1,2.6
-3.476e-03,-1.76,3,2.64
-3.474e-03,-1.78,3.2,2.6
-3.472e-03,-1.74,3,2.64
-3.470e-03,-1.78,3.2,2.64
-3.468e-03,-1.8,3.1,2.56
-3.466e-03,-1.74,3,2.64
-3.464e-03,-1.78,3.2,2.64
-3.462e-03,-1.76,3.1,2.6
-3.460e-03,-1.76,3.1,2.6
-3.458e-03,-1.76,3.2,2.56
-3.456e-03,-1.74,3.1,2.6
-3.454e-03,-1.76,3,2.56
-3.452e-03,-1.76,3.1,2.52
-3.450e-03,-1.76,3.2,2.56
-3.448e-03,-1.76,2.9,2.56
-3.446e-03,-1.74,3.3,2.6
-3.444e-03,-1.76,3.2,2.56
-3.442e-03,-1.72,3.1,2.64
-3.440e-03,-1.78,2.9,2.48
-3.438e-03,-1.8,3,2.6
-3.436e-03,-1.76,3,2.48
-3.434e-03,-1.72,3.1,2.56
-3.432e-03,-1.8,3,2.56
-3.430e-03,-1.78,3.1,2.48
-3.428e-03,-1.74,3.1,2.56
-3.426e-03,-1.78,3.1,2.48
-3.424e-03,-1.68,3.2,2.6
-3.422e-03,-1.72,3.1,2.64
-3.420e-03,-1.76,3.1,2.56
-3.418e-03,-1.8,3.1,2.64
-3.416e-03,-1.82,3.2,2.44
-3.414e-03,-1.8,3.1,2.56
-3.412e-03,-1.72,3.2,2.6
-3.410e-03,-1.74,3.1,2.44
-3.408e-03,-1.84,3.1,2.56
-3.406e-03,-1.78,3.1,2.52
-3.404e-03,-1.74,3.1,2.6
-3.402e-03,-1.82,3.1,2.56
-3.400e-03,-1.82,3.1,2.52
-3.398e-03,-1.8,3,2.56
-3.396e-03,-1.78,3.1,2.6
-3.394e-03,-1.82,3.2,2.48
-3.392e-03,-1.78,2.9,2.56
-3.390e-03,-1.76,3.2,2.52
-3.388e-03,-1.74,3.2,2.52
-3.386e-03,-1.74,3.1,2.52
-3.384e-03,-1.8,3.2,2.52
-3.382e-03,-1.78,3.2,2.48
-3.380e-03,-1.76,3,2.48
-3.378e-03,-1.8,3.1,2.56
-3.376e-03,-1.86,3.1,2.56
-3.374e-03,-1.74,2.9,2.48
-3.372e-03,-1.76,3.1,2.52
-3.370e-03,-1.76,3.1,2.48
-3.368e-03,-1.78,3,2.48
-3.366e-03,-1.78,3.2,2.52
-3.364e-03,-1.78,3.1,2.6
-3.362e-03,-1.74,3.1,2.48
-3.360e-03,-1.82,3.1,2.52
-3.358e-03,-1.72,3,2.44
-3.356e-03,-1.78,3,2.56
-3.354e-03,-1.76,3,2.56
-3.352e-03,-1.76,3.1,2.56
-3.350e-03,-1.72,3,2.44
-3.348e-03,-1.8,2.9,2.44
-3.346e-03,-1.76,3.1,2.48
-3.344e-03,-1.7,3.1,2.48
-3.342e-03,-1.76,3.1,2.4
-3.340e-03,-1.8,2.9,2.48
-3.338e-03,-1.88,3,2.48
-3.336e-03,-1.78,3,2.52
-3.334e-03,-1.74,3.1,2.52
-3.332e-03,-1.8,3,2.52
-3.330e-03,-1.76,3.1,2.48
-3.328e-03,-1.8,3.1,2.4
-3.326e-03,-1.8,3,2.6
-3.324e-03,-1.7,3.1,2.48
-3.322e-03,-1.76,3.2,2.48
-3.320e-03,-1.82,3.1,2.48
-3.318e-03,-1.74,2.9,2.44
-3.316e-03,-1.72,3,2.56
-3.314e-03,-1.82,3.1,2.52
-3.312e-03,-1.82,3.1,2.48
-3.310e-03,-1.78,3.1,2.36
-3.308e-03,-1.82,2.9,2.4
-3.306e-03,-1.82,2.9,2.52
-3.304e-03,-1.74,3,2.48
-3.302e-03,-1.74,3.1,2.52
-3.300e-03,-1.78,3.1,2.48
-3.298e-03,-1.86,3,2.44
-3.296e-03,-1.82,3,2.4
-3.294e-03,-1.78,3.1,2.44
-3.292e-03,-1.76,3.1,2.52
-3.290e-03,-1.84,2.9,2.52
-3.288e-03,-1.76,2.9,2.44
-3.286e-03,-1.74,3,2.4
-3.284e-03,-1.78,3.2,2.4
-3.282e-03,-1.82,3.1,2.36
-3.280e-03,-1.76,3,2.56
-3.278e-03,-1.8,2.9,2.48
-3.276e-03,-1.82,3.1,2.36
-3.274e-03,-1.78,2.9,2.48
-3.272e-03,-1.78,3,2.44
-3.270e-03,-1.82,3.1,2.56
-3.268e-03,-1.78,3,2.48
-3.266e-03,-1.8,3,2.44
-3.264e-03,-1.72,2.9,2.44
-3.262e-03,-1.82,2.8,2.44
-3.260e-03,-1.82,3.1,2.56
-3.258e-03,-1.76,3.2,2.4
-3.256e-03,-1.8,2.9,2.36
-3.254e-03,-1.76,3.1,2.4
-3.252e-03,-1.78,3.1,2.44
