"TIME","CH1","CH2","CH4"
-1.7300e+01,0.5396,0.304,1.8
-1.7290e+01,0.5382,0.312,1.2
-1.7280e+01,0.54,0.296,1.4
-1.7270e+01,0.5392,0.296,1
-1.7260e+01,0.5398,0.304,1.2
-1.7250e+01,0.5396,0.304,1.2
-1.7240e+01,0.54,0.288,1.8
-1.7230e+01,0.5384,0.308,1.2
-1.7220e+01,0.5402,0.296,1.4
-1.7210e+01,0.539,0.3,1.4
-1.7200e+01,0.5398,0.292,1.4
-1.7190e+01,0.5382,0.312,1.4
-1.7180e+01,0.54,0.304,1.4
-1.7170e+01,0.5394,0.3,1.4
-1.7160e+01,0.541,0.284,1.4
-1.7150e+01,0.5398,0.292,1.4
-1.7140e+01,0.5396,0.296,1.8
-1.7130e+01,0.5384,0.304,1.4
-1.7120e+01,0.54,0.3,1.8
-1.7110e+01,0.5384,0.304,1.4
-1.7100e+01,0.5406,0.312,1.4
-1.7090e+01,0.5392,0.312,1.2
-1.7080e+01,0.5394,0.308,1.4
-1.7070e+01,0.54,0.308,1.4
-1.7060e+01,0.5404,0.3,1.2
-1.7050e+01,0.5382,0.3,1.8
-1.7040e+01,0.5404,0.308,1.4
-1.7030e+01,0.5396,0.316,1.4
-1.7020e+01,0.5394,0.308,1.4
-1.7010e+01,0.5384,0.304,1.4
-1.7000e+01,0.541,0.308,1.4
-1.6990e+01,0.539,0.304,1.2
-1.6980e+01,0.5408,0.288,1.8
-1.6970e+01,0.5396,0.296,1.8
-1.6960e+01,0.5404,0.3,1.2
-1.6950e+01,0.541,0.304,1.6
-1.6940e+01,0.5418,0.3,1.4
-1.6930e+01,0.541,0.296,1.4
-1.6920e+01,0.544,0.308,1.4
-1.6910e+01,0.543,0.312,1.4
-1.6900e+01,0.5488,0.312,1.4
-1.6890e+01,0.5454,0.288,1.4
-1.6880e+01,0.5472,0.308,1.4
-1.6870e+01,0.545,0.3,1.4
-1.6860e+01,0.5448,0.308,1.4
-1.6850e+01,0.5422,0.312,1.8
-1.6840e+01,0.5464,0.296,1.8
-1.6830e+01,0.546,0.292,1.4
-1.6820e+01,0.5454,0.292,1.8
-1.6810e+01,0.5436,0.304,1.4
-1.6800e+01,0.5438,0.308,1.4
-1.6790e+01,0.5444,0.3,1.4
-1.6780e+01,0.5454,0.296,1.4
-1.6770e+01,0.5472,0.296,1.4
-1.6760e+01,0.5512,0.304,1.8
-1.6750e+01,0.546,0.292,1.4
-1.6740e+01,0.5482,0.312,1.6
-1.6730e+01,0.5448,0.308,1.2
-1.6720e+01,0.5462,0.308,1.4
-1.6710e+01,0.55,0.3,1.4
-1.6700e+01,0.55,0.3,1.2
-1.6690e+01,0.5524,0.304,1.8
-1.6680e+01,0.5548,0.3,1.6
-1.6670e+01,0.5496,0.304,1.4
-1.6660e+01,0.5526,0.304,1.2
-1.6650e+01,0.5492,0.312,1.4
-1.6640e+01,0.5484,0.288,1.4
-1.6630e+01,0.5484,0.304,1.2
-1.6620e+01,0.5536,0.304,1.4
-1.6610e+01,0.5508,0.3,1.4
-1.6600e+01,0.5538,0.312,1.4
-1.6590e+01,0.5496,0.3,1.4
-1.6580e+01,0.5544,0.312,1.4
-1.6570e+01,0.5502,0.296,1.2
-1.6560e+01,0.5542,0.3,1.4
-1.6550e+01,0.5536,0.304,1.8
-1.6540e+01,0.5562,0.304,1.8
-1.6530e+01,0.5538,0.304,1.2
-1.6520e+01,0.5576,0.308,1.4
-1.6510e+01,0.5564,0.3,1.4
-1.6500e+01,0.5568,0.308,1.4
-1.6490e+01,0.5526,0.292,1.4
-1.6480e+01,0.5456,0.288,1.6
-1.6470e+01,0.5654,0.288,1.4
-1.6460e+01,0.5628,0.296,1.8
-1.6450e+01,0.5526,0.3,1.4
-1.6440e+01,0.5596,0.296,1.6
-1.6430e+01,0.5536,0.296,1.4
-1.6420e+01,0.5642,0.284,1.8
-1.6410e+01,0.5616,0.284,1.4
-1.6400e+01,0.5578,0.296,1.4
-1.6390e+01,0.5578,0.284,2.2
-1.6380e+01,0.5526,0.296,1.4
-1.6370e+01,0.5662,0.296,1.6
-1.6360e+01,0.5602,0.296,1.4
-1.6350e+01,0.561,0.3,1.6
-1.6340e+01,0.556,0.296,1.4
-1.6330e+01,0.5634,0.3,1.2
-1.6320e+01,0.5502,0.3,1.4
-1.6310e+01,0.5586,0.296,1.6
-1.6300e+01,0.5518,0.288,1.2
-1.6290e+01,0.5598,0.292,2
-1.6280e+01,0.5608,0.3,1.4
-1.6270e+01,0.5596,0.304,1.4
-1.6260e+01,0.5558,0.296,1.2
-1.6250e+01,0.563,0.3,1.8
-1.6240e+01,0.55,0.312,1.6
-1.6230e+01,0.5508,0.308,1.4
-1.6220e+01,0.5558,0.3,1.4
-1.6210e+01,0.5554,0.304,1.4
-1.6200e+01,0.5664,0.308,1.8
-1.6190e+01,0.551,0.312,2
-1.6180e+01,0.5574,0.304,1.8
-1.6170e+01,0.5482,0.3,1.4
-1.6160e+01,0.5632,0.296,1.4
-1.6150e+01,0.555,0.3,1.4
-1.6140e+01,0.5574,0.3,1.8
-1.6130e+01,0.5652,0.296,1.8
-1.6120e+01,0.5494,0.296,1.4
-1.6110e+01,0.562,0.3,1.4
-1.6100e+01,0.554,0.292,2
-1.6090e+01,0.5578,0.288,2
-1.6080e+01,0.5612,0.312,1.8
-1.6070e+01,0.5496,0.3,1.6
-1.6060e+01,0.5652,0.292,2
-1.6050e+01,0.557,0.308,1.4
-1.6040e+01,0.558,0.288,1.4
-1.6030e+01,0.5538,0.288,1.8
-1.6020e+01,0.5574,0.3,1
-1.6010e+01,0.5602,0.3,1.8
-1.6000e+01,0.5622,0.312,1.2
-1.5990e+01,0.5508,0.312,1.4
-1.5980e+01,0.5436,0.32,1.8
-1.5970e+01,0.541,0.296,1.6
-1.5960e+01,0.5428,0.284,1.4
-1.5950e+01,0.5424,0.292,1.4
-1.5940e+01,0.5432,0.312,1.8
-1.5930e+01,0.542,0.32,1.8
-1.5920e+01,0.5436,0.292,1.2
-1.5910e+01,0.5408,0.3,2
-1.5900e+01,0.5422,0.3,1.4
-1.5890e+01,0.5414,0.296,1
-1.5880e+01,0.5408,0.288,1.4
-1.5870e+01,0.5404,0.308,1.4
-1.5860e+01,0.541,0.308,1.4
-1.5850e+01,0.5408,0.308,1.4
-1.5840e+01,0.5412,0.3,1.2
-1.5830e+01,0.5396,0.308,1.2
-1.5820e+01,0.5414,0.296,1.4
-1.5810e+01,0.5402,0.304,1.4
-1.5800e+01,0.5412,0.28,1.4
-1.5790e+01,0.5398,0.3,1.4
-1.5780e+01,0.5414,0.304,1.6
-1.5770e+01,0.5386,0.3,1.4
-1.5760e+01,0.541,0.296,1.6
-1.5750e+01,0.5402,0.308,1.2
-1.5740e+01,0.5414,0.296,1.4
-1.5730e+01,0.5404,0.3,1.4
-1.5720e+01,0.5412,0.296,1.4
-1.5710e+01,0.5402,0.296,1.4
-1.5700e+01,0.5418,0.312,1.4
-1.5690e+01,0.5404,0.304,1.6
-1.5680e+01,0.5408,0.316,1.4
-1.5670e+01,0.5408,0.312,1.2
-1.5660e+01,0.5412,0.304,1.8
-1.5650e+01,0.54,0.308,1.6
-1.5640e+01,0.5406,0.304,1.4
-1.5630e+01,0.5404,0.308,1.4
-1.5620e+01,0.5422,0.292,1.4
-1.5610e+01,0.5398,0.3,1.4
-1.5600e+01,0.5416,0.308,1.4
-1.5590e+01,0.5398,0.296,1.4
-1.5580e+01,0.5404,0.3,1.8
-1.5570e+01,0.5396,0.304,1.4
-1.5560e+01,0.541,0.312,1.4
-1.5550e+01,0.5384,0.308,1.4
-1.5540e+01,0.5404,0.304,1.8
-1.5530e+01,0.5388,0.3,1.4
-1.5520e+01,0.5416,0.308,1.4
-1.5510e+01,0.54,0.292,1.4
-1.5500e+01,0.541,0.3,1.4
-1.5490e+01,0.5396,0.288,1.4
-1.5480e+01,0.5402,0.292,1.8
-1.5470e+01,0.5384,0.308,1
-1.5460e+01,0.5394,0.3,1.4
-1.5450e+01,0.539,0.304,1.4
-1.5440e+01,0.539,0.308,1.4
-1.5430e+01,0.5382,0.308,1.4
-1.5420e+01,0.5394,0.312,1.8
-1.5410e+01,0.5384,0.308,1.4
-1.5400e+01,0.5384,0.3,1.8
-1.5390e+01,0.5388,0.296,1.4
-1.5380e+01,0.5386,0.308,1.6
-1.5370e+01,0.5362,0.308,1.4
-1.5360e+01,0.5394,0.308,1.4
-1.5350e+01,0.5382,0.308,1.4
-1.5340e+01,0.5398,0.304,1.2
-1.5330e+01,0.5378,0.304,1.8
-1.5320e+01,0.539,0.312,1.4
-1.5310e+01,0.5368,0.304,1.2
-1.5300e+01,0.5396,0.292,1.4
-1.5290e+01,0.539,0.308,1.4
-1.5280e+01,0.5384,0.312,1.4
-1.5270e+01,0.5382,0.304,1.2
-1.5260e+01,0.539,0.304,1.6
-1.5250e+01,0.5378,0.296,1.8
-1.5240e+01,0.5396,0.296,1.2
-1.5230e+01,0.5376,0.3,1.8
-1.5220e+01,0.5392,0.304,1.4
-1.5210e+01,0.5372,0.304,1.2
-1.5200e+01,0.5392,0.304,1.2
-1.5190e+01,0.5378,0.3,1.6
-1.5180e+01,0.5392,0.304,1.4
-1.5170e+01,0.5388,0.304,1.4
-1.5160e+01,0.5398,0.292,1.4
-1.5150e+01,0.5376,0.316,1.4
-1.5140e+01,0.5396,0.296,1.4
-1.5130e+01,0.5378,0.3,1.8
-1.5120e+01,0.5402,0.308,1.4
-1.5110e+01,0.5376,0.288,1.6
-1.5100e+01,0.5386,0.288,1.8
-1.5090e+01,0.5386,0.304,1.4
-1.5080e+01,0.5388,0.3,1.2
-1.5070e+01,0.5378,0.308,1.4
-1.5060e+01,0.5392,0.308,1.8
-1.5050e+01,0.5378,0.308,1.2
-1.5040e+01,0.54,0.3,1.4
-1.5030e+01,0.5382,0.312,1.4
-1.5020e+01,0.5392,0.288,1.2
-1.5010e+01,0.539,0.312,1.6
-1.5000e+01,0.5394,0.308,1.4
-1.4990e+01,0.5388,0.304,1.6
-1.4980e+01,0.5392,0.284,1.2
-1.4970e+01,0.5378,0.304,1.2
-1.4960e+01,0.5402,0.308,1.2
-1.4950e+01,0.5384,0.308,1.8
-1.4940e+01,0.5388,0.312,1.2
-1.4930e+01,0.5382,0.296,1.4
-1.4920e+01,0.539,0.3,1.4
-1.4910e+01,0.5382,0.292,1.4
-1.4900e+01,0.5398,0.304,1.2
-1.4890e+01,0.5378,0.292,1.4
-1.4880e+01,0.5386,0.308,1.8
-1.4870e+01,0.538,0.304,1.8
-1.4860e+01,0.5384,0.3,1.6
-1.4850e+01,0.5388,0.288,1.4
-1.4840e+01,0.5392,0.308,1.2
-1.4830e+01,0.5384,0.296,1.4
-1.4820e+01,0.5382,0.3,1.4
-1.4810e+01,0.5372,0.292,1.4
-1.4800e+01,0.5394,0.3,1.8
-1.4790e+01,0.5374,0.316,1.4
-1.4780e+01,0.5384,0.3,1.4
-1.4770e+01,0.5376,0.304,1.8
-1.4760e+01,0.5396,0.308,1.8
-1.4750e+01,0.5378,0.292,1.6
-1.4740e+01,0.5394,0.288,1.2
-1.4730e+01,0.5382,0.296,1.4
-1.4720e+01,0.5392,0.3,1.2
-1.4710e+01,0.5374,0.304,1.6
-1.4700e+01,0.5386,0.308,2
-1.4690e+01,0.5378,0.308,1.4
-1.4680e+01,0.5388,0.304,1.2
-1.4670e+01,0.5382,0.288,1.4
-1.4660e+01,0.5386,0.308,1.2
-1.4650e+01,0.537,0.3,1.4
-1.4640e+01,0.5392,0.296,1
-1.4630e+01,0.538,0.316,1.4
-1.4620e+01,0.5396,0.304,1.4
-1.4610e+01,0.5378,0.304,1.4
-1.4600e+01,0.539,0.296,1
-1.4590e+01,0.5382,0.3,1.4
-1.4580e+01,0.539,0.304,1.4
-1.4570e+01,0.5376,0.3,1.2
-1.4560e+01,0.5382,0.312,1.4
-1.4550e+01,0.5374,0.3,1.4
-1.4540e+01,0.5382,0.296,1.4
-1.4530e+01,0.5376,0.304,1.4
-1.4520e+01,0.5394,0.308,1.6
-1.4510e+01,0.5372,0.304,1.2
-1.4500e+01,0.5388,0.3,1.4
-1.4490e+01,0.5378,0.296,1.8
-1.4480e+01,0.539,0.304,1.4
-1.4470e+01,0.5376,0.3,1.4
-1.4460e+01,0.5392,0.3,1.4
-1.4450e+01,0.5376,0.3,1.2
-1.4440e+01,0.5386,0.292,1.2
-1.4430e+01,0.5376,0.3,1.4
-1.4420e+01,0.5392,0.296,1.4
-1.4410e+01,0.5366,0.308,1.4
-1.4400e+01,0.5384,0.292,1.8
-1.4390e+01,0.5374,0.292,1.6
-1.4380e+01,0.5384,0.308,1.4
-1.4370e+01,0.5372,0.296,1.6
-1.4360e+01,0.5388,0.308,1.4
-1.4350e+01,0.5368,0.296,1.6
-1.4340e+01,0.5382,0.308,1.4
-1.4330e+01,0.5364,0.3,1.4
-1.4320e+01,0.538,0.308,1.6
-1.4310e+01,0.5368,0.296,1.4
-1.4300e+01,0.5394,0.292,1.4
-1.4290e+01,0.5362,0.312,2
-1.4280e+01,0.539,0.3,1.2
-1.4270e+01,0.5372,0.296,1
-1.4260e+01,0.539,0.3,1.4
-1.4250e+01,0.5366,0.308,1.4
-1.4240e+01,0.5382,0.316,1.2
-1.4230e+01,0.5366,0.312,1.4
-1.4220e+01,0.5388,0.312,1.4
-1.4210e+01,0.5372,0.308,1.4
-1.4200e+01,0.5396,0.3,1.2
-1.4190e+01,0.537,0.308,1.4
-1.4180e+01,0.5388,0.304,1.4
-1.4170e+01,0.5372,0.308,1.8
-1.4160e+01,0.5394,0.304,1.8
-1.4150e+01,0.5386,0.312,1.8
-1.4140e+01,0.5386,0.304,1.8
-1.4130e+01,0.5376,0.312,1.4
-1.4120e+01,0.5388,0.308,1.4
-1.4110e+01,0.5366,0.308,1.8
-1.4100e+01,0.5384,0.312,1.2
-1.4090e+01,0.5374,0.296,1.4
-1.4080e+01,0.5384,0.308,1.4
-1.4070e+01,0.5376,0.304,1.6
-1.4060e+01,0.5396,0.308,1.8
-1.4050e+01,0.5372,0.308,1.4
-1.4040e+01,0.54,0.296,1.4
-1.4030e+01,0.5382,0.312,1.8
-1.4020e+01,0.5384,0.3,1.2
-1.4010e+01,0.5372,0.304,1.6
-1.4000e+01,0.5386,0.3,1.4
-1.3990e+01,0.5376,0.304,1.2
-1.3980e+01,0.5392,0.288,1.4
-1.3970e+01,0.5376,0.304,1.8
-1.3960e+01,0.5386,0.308,1.4
-1.3950e+01,0.5374,0.308,1.4
-1.3940e+01,0.539,0.296,1.4
-1.3930e+01,0.537,0.296,1.6
-1.3920e+01,0.5382,0.304,1.4
-1.3910e+01,0.538,0.304,1.6
-1.3900e+01,0.539,0.288,1.4
-1.3890e+01,0.5364,0.304,1.4
-1.3880e+01,0.5386,0.304,1.4
-1.3870e+01,0.5358,0.3,1.4
-1.3860e+01,0.5392,0.304,1.4
-1.3850e+01,0.5376,0.292,1.8
-1.3840e+01,0.5386,0.3,1.6
-1.3830e+01,0.5374,0.284,1
-1.3820e+01,0.539,0.308,1.4
-1.3810e+01,0.5378,0.312,1.4
-1.3800e+01,0.5388,0.304,1.4
-1.3790e+01,0.5362,0.3,1.4
-1.3780e+01,0.5386,0.296,1.4
-1.3770e+01,0.5374,0.308,1
-1.3760e+01,0.5384,0.304,1.4
-1.3750e+01,0.5376,0.296,1.4
-1.3740e+01,0.5376,0.3,1.4
-1.3730e+01,0.5366,0.304,1
-1.3720e+01,0.5382,0.296,1.4
-1.3710e+01,0.5376,0.308,1.4
-1.3700e+01,0.5386,0.304,1.4
-1.3690e+01,0.5378,0.292,1.2
-1.3680e+01,0.538,0.308,1.4
-1.3670e+01,0.5368,0.308,1.4
-1.3660e+01,0.538,0.304,1.4
-1.3650e+01,0.5372,0.292,1.4
-1.3640e+01,0.5382,0.304,1.2
-1.3630e+01,0.5364,0.304,1.4
-1.3620e+01,0.5388,0.304,1.2
-1.3610e+01,0.537,0.3,1.4
-1.3600e+01,0.5386,0.308,1.8
-1.3590e+01,0.537,0.284,1.4
-1.3580e+01,0.5388,0.304,1.4
-1.3570e+01,0.5368,0.296,1.2
-1.3560e+01,0.5382,0.304,1.4
-1.3550e+01,0.537,0.3,1.2
-1.3540e+01,0.5382,0.304,1.4
-1.3530e+01,0.5362,0.292,1.8
-1.3520e+01,0.5382,0.304,1.4
-1.3510e+01,0.5368,0.308,1.4
-1.3500e+01,0.5376,0.296,1.4
-1.3490e+01,0.5376,0.312,1.4
-1.3480e+01,0.538,0.292,1.4
-1.3470e+01,0.5362,0.3,1.4
-1.3460e+01,0.5374,0.308,1.6
-1.3450e+01,0.5364,0.312,1.2
-1.3440e+01,0.5382,0.292,1.8
-1.3430e+01,0.5364,0.304,1.8
-1.3420e+01,0.5382,0.292,1.2
-1.3410e+01,0.536,0.296,1.4
-1.3400e+01,0.5388,0.296,1.4
-1.3390e+01,0.5364,0.296,1.4
-1.3380e+01,0.5382,0.304,1.6
-1.3370e+01,0.5368,0.296,1.4
-1.3360e+01,0.5382,0.292,1.2
-1.3350e+01,0.5362,0.296,1.4
-1.3340e+01,0.5382,0.292,1.6
-1.3330e+01,0.537,0.304,1.2
-1.3320e+01,0.5386,0.3,1
-1.3310e+01,0.5376,0.312,1.4
-1.3300e+01,0.538,0.308,1.4
-1.3290e+01,0.5362,0.3,1
-1.3280e+01,0.5384,0.3,1.4
-1.3270e+01,0.5366,0.3,1.4
-1.3260e+01,0.5372,0.304,1.8
-1.3250e+01,0.5364,0.308,1.4
-1.3240e+01,0.5388,0.304,1.4
-1.3230e+01,0.5362,0.312,1.4
-1.3220e+01,0.5382,0.304,1.2
-1.3210e+01,0.5366,0.304,1.4
-1.3200e+01,0.538,0.292,1.4
-1.3190e+01,0.5362,0.296,1.8
-1.3180e+01,0.5372,0.308,1.2
-1.3170e+01,0.5362,0.304,1.4
-1.3160e+01,0.5376,0.292,1.8
-1.3150e+01,0.5362,0.308,1.4
-1.3140e+01,0.5376,0.296,1.8
-1.3130e+01,0.535,0.3,1.4
-1.3120e+01,0.5374,0.304,1.4
-1.3110e+01,0.537,0.296,2
-1.3100e+01,0.5374,0.304,1.8
-1.3090e+01,0.5352,0.304,1.4
-1.3080e+01,0.5386,0.3,1.6
-1.3070e+01,0.536,0.304,1.4
-1.3060e+01,0.538,0.296,1.4
-1.3050e+01,0.5368,0.304,1.4
-1.3040e+01,0.538,0.3,1.4
-1.3030e+01,0.5372,0.304,1
-1.3020e+01,0.5378,0.312,1.8
-1.3010e+01,0.5362,0.3,1.8
-1.3000e+01,0.5374,0.312,1.2
-1.2990e+01,0.5362,0.296,1.4
-1.2980e+01,0.5386,0.304,1.4
-1.2970e+01,0.5362,0.308,1.4
-1.2960e+01,0.5386,0.304,1.4
-1.2950e+01,0.5368,0.304,1.2
-1.2940e+01,0.538,0.308,1.4
-1.2930e+01,0.5368,0.296,1.4
-1.2920e+01,0.5376,0.3,1
-1.2910e+01,0.5362,0.308,1.4
-1.2900e+01,0.5378,0.308,1.6
-1.2890e+01,0.5366,0.288,1
-1.2880e+01,0.5376,0.308,1.4
-1.2870e+01,0.5368,0.296,1.2
-1.2860e+01,0.5378,0.308,1.4
-1.2850e+01,0.5368,0.308,1.4
-1.2840e+01,0.5382,0.3,1.6
-1.2830e+01,0.5372,0.308,1.4
-1.2820e+01,0.5376,0.304,1.8
-1.2810e+01,0.5362,0.312,1.4
-1.2800e+01,0.5376,0.3,1.4
-1.2790e+01,0.535,0.296,1.4
-1.2780e+01,0.5386,0.296,1.2
-1.2770e+01,0.5376,0.304,1.4
-1.2760e+01,0.538,0.288,1.4
-1.2750e+01,0.5376,0.304,1.4
-1.2740e+01,0.5384,0.316,1.4
-1.2730e+01,0.5374,0.304,1.4
-1.2720e+01,0.538,0.3,1.6
-1.2710e+01,0.537,0.3,1.2
-1.2700e+01,0.5398,0.304,1
-1.2690e+01,0.5368,0.3,1.6
-1.2680e+01,0.5386,0.296,1.4
-1.2670e+01,0.536,0.304,1.4
-1.2660e+01,0.5376,0.304,1.4
-1.2650e+01,0.537,0.3,1.2
-1.2640e+01,0.5376,0.312,1.4
-1.2630e+01,0.5366,0.308,1.4
-1.2620e+01,0.5384,0.3,1.4
-1.2610e+01,0.536,0.312,1.2
-1.2600e+01,0.5384,0.312,1.8
-1.2590e+01,0.5368,0.304,1.6
-1.2580e+01,0.5378,0.312,1.4
-1.2570e+01,0.5354,0.308,1.2
-1.2560e+01,0.5372,0.304,1.4
-1.2550e+01,0.5364,0.292,1.4
-1.2540e+01,0.5386,0.308,1.4
-1.2530e+01,0.5358,0.296,2
-1.2520e+01,0.5382,0.3,1.4
-1.2510e+01,0.5372,0.292,1.6
-1.2500e+01,0.5388,0.316,1.8
-1.2490e+01,0.5358,0.308,1.2
-1.2480e+01,0.5384,0.296,1.4
-1.2470e+01,0.5364,0.312,1.4
-1.2460e+01,0.5376,0.3,1.4
-1.2450e+01,0.537,0.308,1.4
-1.2440e+01,0.5388,0.292,2
-1.2430e+01,0.5366,0.3,1.4
-1.2420e+01,0.5372,0.304,1.4
-1.2410e+01,0.5366,0.304,1.4
-1.2400e+01,0.5378,0.292,1.4
-1.2390e+01,0.5366,0.296,1.4
-1.2380e+01,0.5366,0.308,1.4
-1.2370e+01,0.5362,0.308,1.2
-1.2360e+01,0.5372,0.304,1.2
-1.2350e+01,0.5364,0.292,1.4
-1.2340e+01,0.5374,0.3,1
-1.2330e+01,0.537,0.308,1.8
-1.2320e+01,0.5386,0.316,1.2
-1.2310e+01,0.5364,0.288,1.4
-1.2300e+01,0.5378,0.296,1.2
-1.2290e+01,0.5352,0.308,1.4
-1.2280e+01,0.5368,0.308,1.4
-1.2270e+01,0.5362,0.288,1.8
-1.2260e+01,0.5372,0.3,1.4
-1.2250e+01,0.5362,0.312,1.4
-1.2240e+01,0.5364,0.312,1.4
-1.2230e+01,0.5362,0.304,1.4
-1.2220e+01,0.537,0.304,1.4
-1.2210e+01,0.5354,0.296,1.8
-1.2200e+01,0.5376,0.296,1.4
-1.2190e+01,0.5354,0.308,1.6
-1.2180e+01,0.5372,0.304,1.4
-1.2170e+01,0.5364,0.3,1.4
-1.2160e+01,0.5376,0.304,1.4
-1.2150e+01,0.5368,0.304,1.2
-1.2140e+01,0.5382,0.296,1.8
-1.2130e+01,0.5358,0.3,1.8
-1.2120e+01,0.538,0.304,1.4
-1.2110e+01,0.537,0.304,1.4
-1.2100e+01,0.5374,0.304,1.8
-1.2090e+01,0.536,0.296,1.2
-1.2080e+01,0.5374,0.296,1.6
-1.2070e+01,0.5364,0.308,1.4
-1.2060e+01,0.5386,0.288,1.6
-1.2050e+01,0.5366,0.304,1.6
-1.2040e+01,0.5374,0.3,1.2
-1.2030e+01,0.5362,0.296,1.8
-1.2020e+01,0.5376,0.3,1.8
-1.2010e+01,0.5354,0.304,1.2
-1.2000e+01,0.5384,0.308,1.6
-1.1990e+01,0.5362,0.308,1.4
-1.1980e+01,0.5382,0.296,1.4
-1.1970e+01,0.5366,0.292,1.2
-1.1960e+01,0.5388,0.304,1.4
-1.1950e+01,0.5352,0.316,1.4
-1.1940e+01,0.538,0.3,1.8
-1.1930e+01,0.5364,0.308,1.2
-1.1920e+01,0.5382,0.308,1.8
-1.1910e+01,0.5354,0.308,1.4
-1.1900e+01,0.5364,0.312,1.4
-1.1890e+01,0.5368,0.304,1.4
-1.1880e+01,0.5378,0.292,1.8
-1.1870e+01,0.5356,0.316,1.4
-1.1860e+01,0.5382,0.308,1.4
-1.1850e+01,0.537,0.304,1.8
-1.1840e+01,0.5368,0.308,1.4
-1.1830e+01,0.536,0.312,2
-1.1820e+01,0.5374,0.316,1.4
-1.1810e+01,0.5358,0.296,1.4
-1.1800e+01,0.5376,0.308,1.4
-1.1790e+01,0.5364,0.296,1.2
-1.1780e+01,0.5376,0.304,1.2
-1.1770e+01,0.5362,0.312,1.4
-1.1760e+01,0.537,0.308,1.4
-1.1750e+01,0.5368,0.308,1.6
-1.1740e+01,0.536,0.308,1.8
-1.1730e+01,0.5366,0.304,1.6
-1.1720e+01,0.537,0.3,1.8
-1.1710e+01,0.5352,0.304,1.6
-1.1700e+01,0.5368,0.316,1.4
-1.1690e+01,0.5352,0.308,1
-1.1680e+01,0.5364,0.312,1.4
-1.1670e+01,0.5358,0.308,1.4
-1.1660e+01,0.5366,0.308,1.4
-1.1650e+01,0.5348,0.312,1.4
-1.1640e+01,0.5378,0.312,1.6
-1.1630e+01,0.5364,0.292,1.4
-1.1620e+01,0.5376,0.308,1.4
-1.1610e+01,0.5354,0.308,1.4
-1.1600e+01,0.5368,0.3,2.2
-1.1590e+01,0.5348,0.316,1.4
-1.1580e+01,0.536,0.312,1.4
-1.1570e+01,0.535,0.304,1.2
-1.1560e+01,0.5382,0.296,1.4
-1.1550e+01,0.5366,0.304,1.4
-1.1540e+01,0.5374,0.296,1.4
-1.1530e+01,0.5364,0.316,1.4
-1.1520e+01,0.5366,0.308,1.2
-1.1510e+01,0.5356,0.312,1.4
-1.1500e+01,0.537,0.304,1.2
-1.1490e+01,0.536,0.312,1.4
-1.1480e+01,0.5368,0.3,1.2
-1.1470e+01,0.5358,0.312,1.8
-1.1460e+01,0.538,0.3,1.4
-1.1450e+01,0.5362,0.316,1.4
-1.1440e+01,0.5364,0.304,1.8
-1.1430e+01,0.5354,0.3,1.4
-1.1420e+01,0.5364,0.304,1.2
-1.1410e+01,0.5348,0.3,1.4
-1.1400e+01,0.5366,0.312,1.6
-1.1390e+01,0.5354,0.308,1.4
-1.1380e+01,0.5368,0.308,1.6
-1.1370e+01,0.5342,0.304,1.4
-1.1360e+01,0.5366,0.308,1.4
-1.1350e+01,0.534,0.308,1.2
-1.1340e+01,0.5352,0.304,1.4
-1.1330e+01,0.5354,0.312,1.2
-1.1320e+01,0.5368,0.304,1.4
-1.1310e+01,0.534,0.3,1
-1.1300e+01,0.537,0.308,1.2
-1.1290e+01,0.5354,0.312,1.8
-1.1280e+01,0.5364,0.308,1.8
-1.1270e+01,0.5342,0.304,1.4
-1.1260e+01,0.5376,0.296,1.4
-1.1250e+01,0.5334,0.292,1.2
-1.1240e+01,0.5366,0.308,2
-1.1230e+01,0.5346,0.296,1.4
-1.1220e+01,0.5358,0.292,1.4
-1.1210e+01,0.5354,0.288,1.4
-1.1200e+01,0.5356,0.304,1.4
-1.1190e+01,0.5356,0.296,1.4
-1.1180e+01,0.537,0.308,1.4
-1.1170e+01,0.534,0.312,1.4
-1.1160e+01,0.5366,0.308,1.8
-1.1150e+01,0.535,0.316,1.8
-1.1140e+01,0.5358,0.304,1.8
-1.1130e+01,0.5344,0.312,1.4
-1.1120e+01,0.5362,0.308,1.8
-1.1110e+01,0.534,0.312,1.8
-1.1100e+01,0.5364,0.312,1.8
-1.1090e+01,0.5344,0.312,1.4
-1.1080e+01,0.5358,0.308,1.4
-1.1070e+01,0.535,0.312,1.2
-1.1060e+01,0.5362,0.32,1.2
-1.1050e+01,0.5356,0.308,1.2
-1.1040e+01,0.5362,0.3,1.4
-1.1030e+01,0.5344,0.316,1.4
-1.1020e+01,0.536,0.3,1.2
-1.1010e+01,0.5342,0.292,1.8
-1.1000e+01,0.5362,0.304,1.4
-1.0990e+01,0.5342,0.304,1.4
-1.0980e+01,0.536,0.304,2
-1.0970e+01,0.5352,0.304,1.4
-1.0960e+01,0.5368,0.308,1.4
-1.0950e+01,0.5346,0.312,1.4
-1.0940e+01,0.537,0.308,1.2
-1.0930e+01,0.535,0.308,1.4
-1.0920e+01,0.536,0.312,1.6
-1.0910e+01,0.535,0.3,1.4
-1.0900e+01,0.5366,0.3,1.4
-1.0890e+01,0.535,0.308,1.4
-1.0880e+01,0.5366,0.284,1.4
